,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
59341,South Asia,SAS,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,38.4628549148,38.5679659208,39.6171242734,38.6340972478,37.8723257146,38.500829034,38.2469380431,37.0337172605,37.3436246176,36.8208541848,37.7088343883,38.8189000386,38.3778830322,36.6387029296,38.0447612954,39.5873849483,40.5276944015,39.7576550546,40.120467252,41.0743095689,41.2048643553,41.59977925,42.5087724921,42.0643066254,42.7615160597,43.9343500196,44.7787668594,45.2923567016,44.5948869588,45.0118688505,44.9412610613,45.6500129808,45.880380077,46.4494541112,46.0120298095,46.8144797623,47.0206106426,48.1389221903,48.6932507436,50.2368123182,50.9844254046,52.0209070244,52.993021147,53.1676985215,52.8725698783,52.9368987743,53.2474595298,47.907484556,48.9598850861,49.6621322658,50.0955485752,50.0508789436,50.9872208456,51.773739488,53.1914030921,53.7796684939,
59399,South Asia,SAS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,8.44600605048,9.07779283559,9.22133269668,8.72122795782,9.39534173301,9.8130551287,9.33771988664,9.52599321248,9.48687534928,9.4990735559,9.58010755155,10.1554260193,10.5854711536,10.2315209611,10.4947585207,10.6504169097,10.4037055773,10.4211775398,10.1797689596,9.07584545582,9.4456769518,9.73079820489,9.7692788346,9.44669860938,8.65606851494,9.1465600202,8.96927991315,8.23784703968,8.72554584611,9.09825563395,9.44459150484,9.80563529178,10.7634550609,11.6273866463,10.7392943472,9.77339445139,10.3266289682,10.0393373793,10.6394296097,10.8569195018,,,
59429,South Asia,SAS,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,44.625,40.625,32.75,33.125,32.75,29.5,26.375,24.25,21.0,18.4375,16.8125,16.0,15.5
59602,South Asia (IDA & IBRD),TSA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,43.8733894738,43.130452415,41.3208930625,42.2052148411,43.4905317773,41.7898841673,42.3379488837,44.8447941238,43.9850941709,43.6624645774,42.4449280302,40.7100423536,41.3524428464,43.6189138977,41.0465097538,38.8741146959,36.6251956437,37.5780674154,36.4912973277,34.7385327829,34.7824442678,33.9326343343,32.9829251085,33.3650465342,32.2806633384,31.0812071912,29.986226138,29.4206607362,30.1679620871,29.1942168154,29.1407587596,29.2383500667,28.6719936,28.2703995781,27.9581140952,26.3625685304,26.8964252324,25.9853052072,25.9074973659,24.8225819865,23.4815853933,23.1423752552,21.2792763798,21.2570745702,19.6332124105,19.3447499058,18.9937679859,19.508820086,19.0503853565,19.0944910591,19.2697365778,19.1414799348,18.688290302,18.7146600484,17.9563971777,17.6477953913,
59740,South Asia (IDA & IBRD),TSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.243844208491,0.256985762003,0.276990097859,0.292819941359,0.281602513033,0.302293263799,0.30535473304,0.301945460718,0.322777080007,0.320747748617,0.32006856579,0.32577006069,0.329174986229,0.33358793829,0.337094391476,0.357266606501,0.363165126174,0.375738406622,0.37427230039,0.385036348435,0.399408481579,0.420734101376,0.426836190295,0.450498555948,0.452661248451,0.486470903924,0.508057096889,0.530546052653,0.560005540988,0.596291025166,0.627314353504,0.648057609897,0.674620559183,0.684821164438,0.711376477764,0.737580627714,0.788042559952,0.801419538877,0.801182338905,0.834085271455,0.852189622674,0.848223962638,0.847618327689,0.868907285241,0.901855110881,0.937336180763,0.984185828756,1.0453199041,1.13650642914,1.23135113591,1.20936649582,1.27553806567,1.36921793583,1.35610885246,,,
59867,South Asia (IDA & IBRD),TSA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,23.2432489938,23.6813430945,24.6791257133,24.5500106895,23.4340672856,24.6876205246,25.6992188253,24.1813947392,24.7560456833,24.7418967804,25.4089877538,28.2253985236,29.297647785,27.1567492588,24.7768795317,25.2287625381,29.3098755808,30.5239516958,32.4789236516,35.1558165099,36.3416030641,37.3976823061,40.8646990451,40.9927105259,43.4221744578,45.0276329412,47.6815649603,48.3541600823,47.7776872404,48.7431935672,47.4028348596,46.5135006099,46.7094790182,45.8528461229,44.1959055381,42.4506101153,43.5813872293,43.6647160323,43.9057066278,45.7041247488,47.931926203,49.8619639224,53.1866569832,52.273569536,54.6118812139,55.9012184326,57.2227548039,59.3428074859,65.3609867449,67.1466300953,69.1333199792,70.7962770999,71.5762198928,72.2217540115,70.9063008265,71.7555818955,
59899,South Asia (IDA & IBRD),TSA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,87.2657166158,89.2422727288,90.8621735339,94.2820920402,103.093022444,110.491411627,112.49560082,121.512193278,123.021212564,127.269118923,136.782619533,143.183120196,150.636313072,165.957701057,175.658250526,188.96279225,200.012546512,218.396183123,233.229086901,246.316058337,263.0691017,278.175832365,291.691265702,309.426535462,325.185757818,326.326514838,339.313840965,346.207715026,353.205102251,357.256731315,358.984564436,373.629905088,392.516010907,414.690254891,432.62756233,469.145622545,494.95631451,506.261008931,539.693704174,575.453547504,618.748611673,640.060317883,672.638155337,,,
59937,South Asia (IDA & IBRD),TSA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,254.063457898,254.522114114,256.74152049,260.660731576,263.859809448,267.293793205,268.599597385,266.925539416,272.685174422,273.875050754,280.89259335,285.524938248,288.198807417,292.398447973,299.998727059,303.996952733,309.704400985,319.15602825,326.789116121,333.401738845,337.90649554,345.082662031,346.538906362,353.429315788,365.288450896,370.87058092,377.078644403,380.168013278,392.54111425,395.546714476,395.827273596,399.287999931,402.829368294,418.052207378,427.349078627,441.768897807,457.87244741,468.289253868,502.426519484,517.272368714,526.50124943,542.653330403,549.540655768,,,
59953,South Asia (IDA & IBRD),TSA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.48441037674,5.33230090368,5.2221037537,5.24674896597,4.72700986774,4.41817270062,5.05071169501,5.24515401489,5.20755189093,4.84658323086,4.98584930669,4.70244869941,5.36276541811,5.77006270307,6.15460071671,6.52338931687,7.50224508155,7.38251994468,7.24251599054,7.71683868397,7.47988022083,7.25978784279,6.97045551769,7.01060752465,7.15776387066,6.33269663525,6.35647245294,6.85034677884,7.27302265135,8.1178766582,8.40382376998,9.70019758015,10.1803170437,11.0136768118,11.0670849326,12.093704684,11.6417427992,11.9220285958,12.2619798493,12.4757153642,13.6462445067,13.3920220146,14.7742377335,15.4591120762,17.5954722409,19.033507473,20.3966656998,20.2410450326,22.7057867628,19.6013135154,21.1402890972,23.0032076986,22.8175781779,23.5412929263,21.4966643406,18.8315213092,
59980,South Asia (IDA & IBRD),TSA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.04565800627,6.04525928461,6.04088778852,6.03189924068,6.01676659437,5.99491117653,5.96715890979,5.93312222024,5.89338795019,5.84819110724,5.79751151304,5.74031548375,5.67689123294,5.60790284404,5.53523605534,5.46094432519,5.38872224728,5.31856281777,5.25159319905,5.18740878043,5.1252275516,5.06166125125,4.99486500512,4.9228495953,4.84559400291,4.76209442148,4.67232308669,4.5783939024,4.48223655174,4.38428013645,4.28755860096,4.19323903086,4.10236563771,4.01512508342,3.93173515316,3.85120750017,3.77236135783,3.69444589717,3.61669254996,3.53883292025,3.46103170646,3.38437520976,3.30897497864,3.23567967633,3.1643003078,3.09390965407,3.02466111817,2.95618711192,2.88738717931,2.82143384878,2.75805522426,2.69951140911,2.64602115869,2.59908851347,2.55765261829,,
60027,South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.11600336487,3.32325584819,5.36376886134,7.69750692135,-0.965969140587,1.00645700868,6.38514093697,4.38614269412,5.90710786501,5.72246609698,0.781150907803,-1.59336745377,3.7654846552,2.26364541706,7.27789328022,2.42779763261,6.40792918938,6.04478964484,-3.0083774841,6.49785460327,6.34958755781,3.76784709119,6.74861993175,4.15963057233,5.40113078449,4.80964477361,4.17602056023,8.54968480949,5.46105115016,5.42230328527,1.91078376356,5.72127118278,4.40460081539,6.06237909559,6.95441943058,6.85421051579,3.79140170597,5.59554582341,7.76619501574,4.07641133457,4.3121682962,3.71485446384,7.24436210918,7.54410640726,8.78671092887,8.66776507779,8.0740572846,3.88339177473,7.61415326601,9.05543183734,6.31365366462,5.6504200864,6.25960525896,6.84142691137,7.10972726192,
60059,South Asia (IDA & IBRD),TSA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.78230924,1234.03327109,1304.59784736,1365.1396373,1447.26907621,1549.74404237,1650.74167064,1707.560876,1785.99831706,1916.79327973,1998.03550451,2095.23931423,2177.25058939,2346.12051943,2547.25042105,2812.56466124,3098.1572139,3392.07655936,3535.09221446,3777.42188103,4092.04603259,4383.69492231,4641.66748037,4937.29233921,5296.39183297,5658.13079136,
60084,South Asia (IDA & IBRD),TSA,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,72.6131134033,72.2793884277,74.1622161865,77.8747787476,77.3271484375,78.4219818115,78.5816802979,80.263420105,76.8574981689,76.8127822876,77.9034805298,78.934463501,79.150932312,81.0550384521,82.2116165161,82.0500488281,83.6552963257,82.1799926758,84.5339813232,86.9970092773,86.9619598389,87.0007324219,87.4944229126,88.9768829346,90.2405319214,90.3431015015,90.4339675903,90.3065338135,89.3060531616,89.9632873535,91.3970184326,91.2461395264,93.0170974731,99.693649292,101.940879822,103.730407715,105.120498657,107.006408691,107.391197205,107.064933777,107.495269775,107.326538086,108.376693726,108.706283569,109.077423096,,
60088,South Asia (IDA & IBRD),TSA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,23.1688995361,23.217250824,23.58452034,23.9944000244,24.1449508667,24.3435096741,24.2894191742,24.7387294769,25.050819397,25.8138408661,26.9300994873,27.8487300873,29.1497192383,30.9896202087,32.2446403503,33.1491012573,33.9865684509,33.9289703369,34.0346298218,34.2268714905,35.8747215271,38.0861282349,40.2754516602,42.0813484192,42.6521682739,42.6657104492,42.8747406006,43.4590415955,42.5337181091,41.6359291077,43.0622291565,43.328918457,44.8567810059,46.6566886902,47.9608917236,49.9256591797,51.4135818481,53.5425682068,55.9552497864,55.8892707825,58.9243392944,61.4980812073,64.0870895386,64.5729675293,64.7934265137,,
60123,South Asia (IDA & IBRD),TSA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.93019801907,2.77777405356,3.11756874058,2.71767085916,2.86417761095,4.03700769633,4.26342022894,5.01724481435,4.89476533969,4.11628870791,4.68296047245,4.7704885976,5.22222176218,4.8414356413,4.7283227328,5.01835773595,4.98181005935,5.24893847385,5.6745743901,6.0023724239,7.85548063936,6.37993312475,6.0612559255,6.15924853131,7.47145804874,7.88538058507,6.87171890266,
60158,South Asia (IDA & IBRD),TSA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.63081533187,6.90730685099,6.94240740913,6.90460608821,6.86554804895,6.45372330767,7.62307144402,7.93436891628,6.78230741341,6.02429573426,6.09555081595,5.89285731026,6.18062068164,6.83773059757,8.40786025886,8.96245388998,8.75823797179,8.49198147025,9.12345739225,10.9365907528,12.5162592323,11.454479325,11.0543836881,10.756087165,10.2760016555,10.2643276934,9.62446921171,9.43271563977,9.95750588514,10.5455017819,10.9884562525,10.5480840165,11.7017995007,12.2422714296,12.2726324776,14.0132692173,13.7168903891,13.9385176382,14.1818624503,14.7007890911,15.1084777064,14.7682331568,16.3081230002,16.8793885887,19.9193654612,22.7073006512,24.7518176802,25.2459582979,29.1603265741,25.6578737606,26.3134878629,30.0007616095,30.1735607061,27.7527377538,25.6076892355,22.6659122868,
60179,South Asia (IDA & IBRD),TSA,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60182,South Asia (IDA & IBRD),TSA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,18.1477844141,18.7847836569,19.5369329298,19.6433697073,19.125816753,19.7092867988,19.4151129009,18.1214887989,18.6712811896,19.5166812116,19.8462375815,20.4710578444,20.2696741214,19.7423831857,20.9087292075,21.5385001575,22.8471099548,22.6642776746,23.3882354265,24.1871576482,24.0126911903,24.4675862531,24.5083022662,24.5706465929,24.9578203826,24.9844427947,25.2350064836,25.2869825641,25.2371506881,25.7939140983,25.9179803897,25.1116369526,25.4476263206,25.2801463108,26.0298560963,26.8229517088,26.082964125,25.8757726031,25.3992518895,24.9406056973,25.5339892007,24.8367177205,25.7277024729,25.5752269083,27.494217711,27.7183513199,27.7587724843,32.583695358,31.9897299317,31.2433766751,30.6347143173,30.8076411216,30.3244889088,29.5116012021,28.8521972491,28.5725361148,
60189,South Asia (IDA & IBRD),TSA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.94222697524,0.0222234958283,3.56992506535,1.59871045977,7.93170495659,6.29618883407,8.61620470799,2.41538358225,3.34336433991,4.30690494187,3.17217613912,8.96686002389,15.5437060918,24.3787426277,24.0361086803,5.98185933337,5.63722934554,9.37120691315,12.56450599,11.5083208128,9.90411156351,9.35953194276,8.52030774176,8.78839094686,6.75319004533,6.73717787108,8.53969244966,9.86729772105,8.51093186785,8.60051956939,11.5843306845,9.35023238371,9.27912851395,9.87531479661,8.5552609888,8.21486850823,8.10178090232,7.76810221147,5.01249366915,4.0587019371,6.57873197627,3.89286743491,4.15309778815,5.14377480338,5.98866219671,7.26565000295,7.36998451148,7.55771521245,6.41409199494,9.21080716524,9.58415197443,8.00814044815,6.23178863565,5.09870717001,4.06800552398,
60232,South Asia (IDA & IBRD),TSA,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.00010898290934,0.00021358787386,0.00107873876266,0.0224723895627,0.0407987008792,0.060047420496,0.117013677773,0.226317005394,0.473920912027,0.663556204243,1.46254523702,1.84316441277,2.18437603559,2.54668832786,2.98334830663,3.97340011784,4.41682340805,5.15711264659,7.20654564155,9.39309278704,11.512009802,13.7466237906,19.2677772317,23.6279411151,
60277,South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9604584971,42.5998975154,43.2435601501,43.8865871135,44.5372981808,45.1805327972,45.809518403,46.4170602475,47.0017483387,47.565348175,48.1205912082,48.682702965,49.2669163553,49.8784393007,50.512339743,51.1572018566,51.7983131704,52.41829323,53.0034892027,53.5485995274,54.0482875572,54.5006924115,54.9201965652,55.3174197825,55.7000979447,56.0807091653,56.4708734076,56.8771944222,57.3029260721,57.7510283771,58.2208251179,58.7082925643,59.2046720742,59.701584487,60.1943263749,60.6787622396,61.1505881869,61.61026721,62.0575673975,62.4893816959,62.9051643813,63.3045944277,63.6901638804,64.0667809018,64.4361241129,64.8032031004,65.1735507533,65.5485167218,65.9280682487,66.3106740817,66.6929548326,67.0699544044,67.4353854311,67.786297503,68.1210445968,,
60350,South Asia (IDA & IBRD),TSA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68470072209,3.47863052595,3.25797637919,3.1800381181,3.03208002959,3.13671992108,2.92889783514,2.90672884963,2.74963333391,2.79074738179,2.82068640504,2.95012403096,2.87866754888,2.83643193178,2.76825147337,2.65222107607,2.77430750707,2.70970733489,2.50027864247,2.41020244623,2.58260276108,2.82742045909,2.67018642283,2.54572674652,2.44740059146,2.38045779112,2.4004390723,2.33611952966,
60359,South Asia (IDA & IBRD),TSA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000265131571194,0.000887943514682,0.00138366521884,0.00257798664191,0.00445043522637,0.0136129870558,0.0366780560933,0.0885494529355,0.123165892549,0.188842240079,0.333636320423,0.605016462448,1.17450634738,2.69728244098,4.27225092994,7.79962192282,15.0601646686,22.5025630036,32.1801632642,44.3986542519,59.5514662366,69.6136425558,68.754046903,71.2042223972,75.1015961497,78.3891897518,
60444,South Asia (IDA & IBRD),TSA,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,-0.0841897571041,0.14762392132,0.126308877753,0.181392573295,-0.105541100875,-0.891599613299,-0.986354756734,-0.493158750846,-0.772971796842,-1.25582195162,-1.96322661435,-2.23679344629,-2.86639094867,-3.02517009305,-3.00500545071,-2.69423753058,-3.29602341148,-2.67760196505,-2.7123419071,-4.16779905247,-2.79149741408,-2.61692554493,-2.60880620875,-3.24672197206,-3.59007226764,-3.53425613761,-3.90677892047,-4.12554203114,-4.21661017273,-3.2157698978,-3.02135283849,-3.12759746025,-2.20821049757,-1.01736106613,-4.99150261593,-5.28808998496,-3.51916953713,-3.3958785649,-3.90798528587,-3.85257703881,,,
60572,South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,,122.209967587,124.837232807,127.52987437,130.354577242,133.26067689,136.265428939,139.363515001,142.558502985,145.833665528,149.192533923,152.614026892,156.118872354,159.731791676,163.448133857,167.290428557,171.259322658,175.349540873,179.560021448,183.885039289,188.308930458,192.793688608,197.404903058,202.104043384,206.88559684,211.74375088,216.672738985,221.668043842,226.724583265,231.838234097,237.002697375,242.216060896,247.46937121,252.754332003,258.433663321,263.76022657,269.090328123,274.418403657,279.744150214,285.066110821,290.359119344,295.665481453,300.95319949,306.206035917,311.511961559,316.638422266,321.686019318,326.660478077,331.577480778,336.459998026,341.331505706,346.193705142,351.041240034,355.877948108,360.709379729,365.531416133,
60678,South Asia (IDA & IBRD),TSA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60752,South Asia (IDA & IBRD),TSA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,9.71679745588,10.7090077103,11.1364033187,10.935465881,11.5079051636,11.7247167036,11.23613464,11.5267192723,11.7517631796,11.5176944487,11.9809415696,12.723739655,13.3249864115,12.8520335082,13.183529375,13.8874138702,13.1398970733,13.275280978,13.331046941,12.2053255179,12.4779919908,12.7274986913,12.7801258045,12.3626901471,11.5456451211,12.1232306628,11.9097544182,11.0491732028,11.617194631,11.8281096575,11.9152406687,12.1163152674,13.1640437572,14.1434198759,12.7149999162,11.7418609588,13.154318679,11.5844034092,12.5059023935,12.6557281181,,,
60793,South Asia (IDA & IBRD),TSA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,38.4628549148,38.5679659208,39.6171242734,38.6340972478,37.8723257146,38.500829034,38.2469380431,37.0337172605,37.3436246176,36.8208541848,37.7088343883,38.8189000386,38.3778830322,36.6387029296,38.0447612954,39.5873849483,40.5276944015,39.7576550546,40.120467252,41.0743095689,41.2048643553,41.59977925,42.5087724921,42.0643066254,42.7615160597,43.9343500196,44.7787668594,45.2923567016,44.5948869588,45.0118688505,44.9412610613,45.6500129808,45.880380077,46.4494541112,46.0120298095,46.8144797623,47.0206106426,48.1389221903,48.6932507436,50.2368123182,50.9844254046,52.0209070244,52.993021147,53.1676985215,52.8725698783,52.9368987743,53.2474595298,47.907484556,48.9598850861,49.6621322658,50.0955485752,50.0508789436,50.9872208456,51.773739488,53.1914030921,53.7796684939,
